app_no,license_type,application_date,status,fru_interview_scheduled,drug_test,wav_course,defensive_driving,driver_exam,medical_clearance_form,other_requirements,last_update
6076794,HDR,2024-06-17T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6074305,HDR,2024-05-09T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
5921779,HDR,2018-02-06T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,2024-07-23T11:00:07.000
6078722,HDR,2024-07-21T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075342,HDR,2024-05-24T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077281,HDR,2024-06-26T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078144,HDR,2024-07-11T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078198,HDR,2024-07-12T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078788,HDR,2024-07-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074448,HDR,2024-05-12T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077879,HDR,2024-07-07T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6076572,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6070391,HDR,2024-03-15T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078327,HDR,2024-07-15T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078567,HDR,2024-07-18T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
5921782,HDR,2018-02-06T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6077969,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6077758,HDR,2024-07-04T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078297,HDR,2024-07-14T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075782,HDR,2024-05-31T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6074097,HDR,2024-05-07T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077153,HDR,2024-06-24T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078798,HDR,2024-07-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077713,HDR,2024-07-03T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6073516,HDR,2024-04-29T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6073422,HDR,2024-04-27T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6077046,HDR,2024-06-21T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6072736,HDR,2024-04-18T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077269,HDR,2024-06-26T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6077529,HDR,2024-06-30T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074390,HDR,2024-05-10T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074895,HDR,2024-05-17T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078171,HDR,2024-07-11T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6075487,HDR,2024-05-27T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074948,HDR,2024-05-19T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074681,HDR,2024-05-15T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075572,HDR,2024-05-28T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6072034,HDR,2024-04-08T00:00:00.000,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6072706,HDR,2024-04-17T00:00:00.000,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6077430,HDR,2024-06-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6077892,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075201,HDR,2024-05-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6075301,HDR,2024-05-23T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6078030,HDR,2024-07-09T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6073788,HDR,2024-05-02T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074693,HDR,2024-05-15T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078621,HDR,2024-07-19T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074859,HDR,2024-05-17T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6072546,HDR,2024-04-16T00:00:00.000,Denied,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077653,HDR,2024-07-02T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074022,HDR,2024-05-06T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078306,HDR,2024-07-15T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6078286,HDR,2024-07-14T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077873,HDR,2024-07-07T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074348,HDR,2024-05-10T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076948,HDR,2024-06-20T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078769,HDR,2024-07-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074311,HDR,2024-05-09T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077919,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075012,HDR,2024-05-20T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,2024-07-23T11:00:07.000
6077204,HDR,2024-06-24T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078539,HDR,2024-07-18T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074431,HDR,2024-05-11T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6075433,HDR,2024-05-25T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076735,HDR,2024-06-17T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6074503,HDR,2024-05-13T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076978,HDR,2024-06-20T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6076987,HDR,2024-06-21T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6074294,HDR,2024-05-09T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076644,HDR,2024-06-14T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6074914,HDR,2024-05-18T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078367,HDR,2024-07-15T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,2024-07-23T11:00:07.000
6077536,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6073314,HDR,2024-04-25T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078199,HDR,2024-07-12T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077234,HDR,2024-06-25T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6075668,HDR,2024-05-29T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6077579,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077901,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074800,HDR,2024-05-16T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,2024-07-23T11:00:07.000
6074883,HDR,2024-05-17T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6077593,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077584,HDR,2024-07-01T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078385,HDR,2024-07-15T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6077083,HDR,2024-06-22T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074306,HDR,2024-05-09T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6075598,HDR,2024-05-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074840,HDR,2024-05-17T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077359,HDR,2024-06-27T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078068,HDR,2024-07-10T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6072327,HDR,2024-04-12T00:00:00.000,Denied,Not Applicable,Complete,Complete,Needed,Complete,Complete,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,2024-07-23T11:00:07.000
6072041,HDR,2024-04-08T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078412,HDR,2024-07-16T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078614,HDR,2024-07-19T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6075184,HDR,2024-05-22T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6078148,HDR,2024-07-11T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6071200,HDR,2024-03-27T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077261,HDR,2024-06-25T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6075336,HDR,2024-05-23T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6075261,HDR,2024-05-23T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076112,HDR,2024-06-06T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078036,HDR,2024-07-10T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078255,HDR,2024-07-13T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076079,HDR,2024-06-05T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077503,HDR,2024-06-29T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,2024-07-23T11:00:07.000
6074336,HDR,2024-05-09T00:00:00.000,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077425,HDR,2024-06-28T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6074454,HDR,2024-05-12T00:00:00.000,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Needed,Not Applicable,2024-07-23T11:00:07.000
6077900,HDR,2024-07-08T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076407,HDR,2024-06-11T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6077063,HDR,2024-06-22T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6076574,HDR,2024-06-13T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6075774,HDR,2024-05-31T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
6076417,HDR,2024-06-11T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6074278,HDR,2024-05-09T00:00:00.000,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6078105,HDR,2024-07-10T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed,2024-07-23T11:00:07.000
6076718,HDR,2024-06-16T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6078496,HDR,2024-07-17T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,2024-07-23T11:00:07.000
6076905,HDR,2024-06-19T00:00:00.000,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Copy of DMV license needed,2024-07-23T11:00:07.000
6075899,HDR,2024-06-03T00:00:00.000,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,2024-07-23T11:00:07.000
6076203,HDR,2024-06-07T00:00:00.000,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,2024-07-23T11:00:07.000
